url,titulo,body,source,seccion
http://laestrella.com.pa/deportes/mas-deportes/djokovik-federer-finalistas/23784077,"Djokovik y Federer, los finalistas","Roger Federer alcanzó una vez más una final de Grand Slam.El triunfo del tenista suizo por un triple 6-4 sobre el canadiense Milos Raonic le dio la oportunidad de ganar por octava ocasión el torneo de Wimbledon.Federer se mantuvo firme ante un esforzado Raonic, que no tiró la toalla en ningún momento del partido.El suizo tendrá como rival al serbio Novak Djokovic, campeón en el 2011 y finalista el año pasado.Djokovic debió esforzarse para vencer a Grigor Dimitrov 6-4, 3-6, 7-6 (2), 7-6 (7) y avanzar a la final de Wimbledon por tercera vez en cuatro años.Djokovic, primer cabeza de serie, superó la pérdida de cinco games consecutivos en el segundo set, pasó a tomar comando con un juego más agresivo y aprovechó una hilera de dobles faltas de Dimitrov, incluso tres seguidas en el tercer game del set final y una en el desempate.FINAL DE DAMASHoy sábado se define la corona en la rama femenina, cuando las finalistas de Wimbledon Petra Kvitova y Eugenie Bouchard se midan en un choque que define un nuevo orden en el tenis de damas, pues Bouchard juega su primera final de Grand Slam y Kvitova busca un segundo título.",laestrella.com.pa,deportes
http://laestrella.com.pa/deportes/mas-deportes/nueve-plazas-simulcast/23746037,Nueve plazas en el simulcast,"PANAMÁ. Para las carreras de transmisión simultáneas vía satélite de la fecha se estarán corriendo 85 cotejos desde nueve escenarios de las naciones de Estados Unidos, (7); México, (1) y procedente de Puerto Rico igual número. La extensa cartilla dará inicio a la 1:30 p.m. con nueve eventos del ‘track’ de Saratoga”; luego prosiguen las pruebas del óvalo puertorriqueño El Camarero, donde se celebrarán ocho cerradas competencias, con su principal atractivo del pool potte (acumulado). Santa Rosa, otra importante plaza norteamericana transmitirá diez eventos; Las Américas, principal escenario hípico mejicano presentará once compromisos; Del Mar y Penn National nueve carreras. Los tres establecimientos que cierran la tanda de pruebas de esta naturaleza serán: Mountaineer y Prairie Meadows con 10 carreras y despide Los Alamitos con 9 a las 12:37 a.m. LEZCANO Y VELÁSQUEZ MONTARÁN EN DOS STAKE Nuestro compatriotas Cornelio Velásquez estará actuando en las dos carreras estelares de Saratoga, el “High Rock Spring Stake”, donde conducirá las riendas de “Stud Mufffin”, mientras que en el “Lake George Stake” montará a “Strike The Bell”, cotejo donde José Lezcano montará a “Keertana”, pruebas pactadas para la séptima y octava competencia.",laestrella.com.pa,deportes
http://laestrella.com.pa/economia/grupo-sura-revela-resultados-marzo-emitira-bonos/23452790,Grupo SURA revela resultados a marzo y emitirá bonos,"Grupo SURA presentó los resultados financieros del primer trimestre del año, en los que se registran ingresos operacionales por 93.0 millones de dólares y utilidades netas por 75.2 millones de dólares. Los activos alcanzaron 11.5 billones de dólares, con un crecimiento del 2.6% comparados frente a igual periodo de 2013 y del 7.6% frente al cierre de 2013. Adicionalmente, el patrimonio de los accionistas terminó a marzo de 2014 con 10.6 billones de dólares, es decir, un 3.0% superior frente a diciembre del año pasado.Estos resultados se respaldan en el desempeño de las compañías filiales, que a través del método de participación, contribuyeron con 51.8 millones de dólares en el trimestre. Suramericana, filial de seguros y seguridad social, aportó 31.2 millones de dólares y SURA Asset Management, filial experta en pensiones, ahorro e inversión, contribuyó con 32.8 millones de dólares.Durante este periodo, los resultados reflejan un aumento en el pasivo producto de la financiación requerida para la adquisición de parte de las acciones preferenciales de Bancolombia, que se concretó en el mes de marzo, con lo cual el coeficiente de endeudamiento financiero se ubica en 4.7%. Por otro lado, frente a la emisión de Bonos comerciales, la Superintendencia Financiera de Colombia autorizó el Programa de Emisión y Colocación de Bonos Ordinarios y/o Papeles Comerciales por un monto de hasta 670,054 millones de dólares. La futura emisión se estaría realizando por un monto que se ubicaría cerca de la mita del total autorizado, además de apoyar la reestructuración de deuda, dará flexibilidad a la Compañía para aprovechar eventuales oportunidades de mercado o para avanzar en los planes de expansión.Como se anunció recientemente, la firma Fitch Ratings otorgó la calificación AAA al Programa. En su reporte, Fitch Ratings subrayó el sólido perfil crediticio de las compañías de las cuales se deriva el flujo de dividendos de Grupo SURA, así como la adecuada cobertura del servicio de deuda, los bajos niveles de apalancamiento histórico y una adecuada liquidez y capacidad para acceder a fuentes alternativas de financiación.Por otro lado, SURA Asset Management, compañía filial de Grupo SURA, dio a conocer los términos y condiciones de su primera emisión de bonos corporativos en el mercado internacional por 500 millones de dólares, logrando una exitosa demanda de 4,281 millones de dólares, 9 veces el monto ofrecido.",laestrella.com.pa,economia
http://laestrella.com.pa/deportes/consternacion-futbol/23493482,Consternación en el fútbol,"@nigris‘Realmente una noticia muy triste, me tocó el corazón herido que tengo. Se vienen los recuerdos. Q.E.P.D chucho Benítez. Gran persona’.El mundo del fútbol lamenta la muerte del ecuatoriano Christian ‘Chucho’ Benítez.",laestrella.com.pa,deportes
http://laestrella.com.pa/deportes/mets-arman-equipo-entre-jovenes-veteranos/23513040,Los Mets arman un equipo entre jóvenes y los veteranos,"NUEVA YORK. Traer a dos veteranos como Curtis Granderson y Bartolo Colón la podría inyectar el remedio que los Mets de Nueva York necesitan para tener una temporada ganadora.Un equipo con talento traído de sus sucursales, y alimentado con jugadores de largo recorrido son la fórmula por la que está apostando la gerencia del equipo para traerlo de vuelta al primer plano en el Este de la Liga Nacional. CAMBIOSLos rumores sobre un posible cambio del campo corto panameño Rubén Tejada se desvanecieron luego que no se le extendió otro contrato a su reemplazante Omar Quintanilla.Hay confianza en que Tejada recuperará el toque.Tiene talento y es un producto formado por los Mets para quedárselo, pues con solo 23 años, podría explotar con todo en la próxima temporada.Colón llega a una rotación con prospectos como Zack Wheeler, Dillon Gee y Travis d’Arnaud, aportando todos sus conocimientos y trucos para enseñar. También entrará el joven Noah Syndergaard, la otra joya monticular de los Mets. Matt Harvey no estará en acción.Y Granderson ayudará a David Wright con el peso ofensivo del equipo, y dándole respaldo a peloteros como Ike Davis, Lucas Duda y Daniel Murphy.Los Mets buscan salir de la mediocridad, y parece que es posible que lo logren.",laestrella.com.pa,deportes
http://laestrella.com.pa/economia/merkel-insta-ahorro-publico/23710092,Merkel insta al ahorro público,"La canciller alemana, Angela Merkel, insistió ayer, en un mensaje de video semanal, en la necesidad del ahorro público, pese a las expectativas de una clara mejora en la recaudación fiscal. ‘De lo que se trata es de hacer una política de cara al futuro con finanzas sólidas’. El Consejo de Ministros debe aprobar el miércoles los presupuestos para 2011 y el plan financiero a medio plazo hasta 2014. Según los planes del Gobierno, Alemania deberá ahorrar en los próximos cuatro años un total de 80.000 millones de euros.",laestrella.com.pa,economia
http://laestrella.com.pa/economia/endeudamiento-suma-2158-este-periodo/23596756,"Endeudamiento suma $2,158 M este período","PANAMÁ.. Acercandóse el cierre del 2011 y a pocos días de cumplirse los 2 años con seis meses de la administración Martinelli, la deuda pública de Panamá ha aumentado $2,158 millones en este período, totalizando en $12,988.8 millones, sin incluir diciembre. A junio del 2009, cuando el presidente Ricardo Martinelli comenzó su mandato el saldo de la deuda pública era de $10,830.8 millones, pero a la fecha, el incremento de $2,158 millones logró superar el acumulado que apuntaron las administraciones anteriores, siendo los gobiernos en democracia. GESTIONES Así, análisis del economista Adolfo Quintero indican que el ex presidente Martín Torrijos habría subido la deuda en $1,618.98 millones, Mireya Moscoso $1,489.03 millones, Ernesto Pérez Balladares $368.09 millones y Guillermo Endara unos $984.92. millones, respectivamente. Empero, a la fecha, Quintero estima que el incremento de la deuda de Panamá alcanzará durante la administración de Martinelli los $3 mil millones. Para el también catedrático, los dineros obtenidos por medio del crédito que asume el Estado deben ser destinados a inversiones que generen riquezas al país y no al pago de gastos corrientes. Sobre la evolución de la deuda, el Ministerio de Economía y Finanzas (MEF) espera que sea equitativa a un 43% del Producto Interno Bruto del País (PIB) -que para el cierre del 2011 en forma nominal sería de $30,500 millones-. Incluso aspiran a que al 2012 baje a menos del 40%. (Ver Perfil de Deuda Pública). Para el titular del MEF, Frank De Lima, el incremento del saldo de la deuda se ve contrastado por la evolución de la economía del país y su consecuente generación de recursos. FISCALIZACIÓN En tanto, el tema de la evolución de los compromiso de Panamá también es seguido por las calificadoras como Moody’s, que ya anunció está en revisión de los números del país. Sobre la misma, Raúl Castellón, gerente general de Equilibrium, firma socia de Moody’s Investors Service, señaló que ‘existe una inquietud en cuanto al alza en el saldo de la deuda en un entorno de crecimiento económico’. Explicó, que ‘debe considerarse que la economía, a muy largo plazo, podría sufrir un ajuste típico de ciclo económico que limitaría o reduciría el nivel de recaudación fiscal, y de allí es que se derivan las presiones de pago por compromisos adquiridas en el pasado a muy largo plazo’. Aún así, aclaró el gerente de Equilibrium Panamá: ‘Nadie espera ese escenario, pero es un probable, por lo que debe estimularse el ahorro y abrazarse hoy con mayor ahínco los compromisos fiscales de ley’. Las perspectivas del Gobierno apuntan a que el déficit del Sector Público No Financiero (SPNF) sería de 2% este año, 2% en el 2012, 1.5% en el 2013 y 1% en el 2014, todos cumplirían los límites de la ley. Quintero añadió, que el endeudaminto dependerá al final del nivel de ingresos que logre captar el Gobierno, y sí estos satisfacen los proyectos que se propongan hacer. Más página 3C.",laestrella.com.pa,economia
http://laestrella.com.pa/deportes/beisbol/nacionales-aseguran-ventaja-anfitriones/23808258,Nacionales aseguran ventaja de anfitriones,"Los campeones de la división este de la Liga Nacional, los Nacionales de Washington, se aseguraron ayer viernes la ventaja de anfitriones en los playoffs, al vencer a los Marlins de Miami 4-0 apoyados en una blanqueada de tres hits de Doug Fister, en el primer partido de dos en la jornada.Washington mejoró a 94-65, lo que significa que lo peor que pueden finalizar es empatado con los Dodgers de Los Ángeles con el mejor palmarés de la liga. Pero Washington ganó la serie particular 4-2.Con su sinker produciendo una rola tras otra, Fister (16-6) lanzó la segunda blanqueada de su carrera y se vio listo para abrir el 1ro o 2do partidos de la serie divisional la semana próxima.El único jugador que le bateó al derecho fue el colombiano Donovan Solano, con un par de sencillos inocuos y un triple.Fister no regaló bases, golpeó a un bateador y ponchó a nueve. Hizo 104 lanzamientos, 77 de ellos strikes.Al bate, el serpentinero de Washington bateó un doble y anotó una carrera en el sexto.Anthony Rendón bateó un jonrón solitario para los nacionales, su 21er cuadrangular de la campaña. El lanzador derrotado fue Jarred Cosart (13-11).Por los Nacionales, el venezolano Asdrúbal Cabrera de 2-1, una empujada.Por los Marlins, el colombiano Solano de 4-3, un triple.El cubano Adeiny Hechavarría de 3-0. El dominicano Jordany Valdespínde 1-0.",laestrella.com.pa,deportes
http://laestrella.com.pa/economia/panama-contagio-black-friday/23824459,Panamá se contagió del ‘Black Friday’,"Eran las 4:00 a.m. de ayer, viernes 28 de noviembre, cuando, Rosario Fuentes, una panameña de 37 años, salió de su residencia en San Miguelito hacia Albrool Mall y aprovechar las ofertas del Black Friday o ‘viernes negro’; su sorpresa fue grande al llegar, a las 4:30 a.m., pues las filas para ingresar a las tiendas de electrónicos rebasaban el centenar de personas.Y no era de extrañarse porque la Autoridad de Turismo de Panamá informó que unos 40 mil extranjeros procedentes de Centro y Suramérica compraron paquetes de viajes que ofrecían traslado, hospedaje y tours a diversos malls del país.Según fuentes del Aeropuerto Internacional de Tocumen —principal puerto de entrada al país—, desde el miércoles se ha registrado un tránsito anormal en el ingreso de personas, ya que a diario Tocumen recibe en promedio a unas 23 mil personas. Pero este año, la llegada de compradores colombianos podría ser mayor, con la apertura de la frecuencia de la aerolínea de bajo costo, Viva Colombia, y los dos zarpes semanales del Ferry Xpress con destino a Cartagena.Los descuentos que los compradores encontraron en los centros comerciales como Los Andes, El Dorado, Metromall, Albrook Mall, West Land Mall, iban del 10% al 75%, dependiendo del artículo.Televisores, tablets , smartphones y línea blanca, además de textiles y calzados fueron parte de los productos más buscados.",laestrella.com.pa,economia
http://laestrella.com.pa/economia/crece-entrada-turistas-panama/23719922,Crece entrada de turistas a Panamá,"PANAMÁ. Unos 109 mil 516 pasajeros más han entrado a Panamá en los primeros ocho meses del año, si se comparan las cifras al mismo periodo de 2009. Cifras de la Autoridad de Turismo de Panamá (ATP) indican que hasta agosto de este año han entrado al país un millón 189 mil 911 turistas, mientras que el arribo por otros puertos suma 53 mil 511 personas. La ATP destaca que el crecimiento de visitantes ingresados por el Aeropuerto Internacional de Tocumen arroja cifras del 13.8% y de 93 mil 646 pasajeros más. En los pasados cuatro meses, el crecimiento del turismo ha estado por el orden de los dos dígitos. El mes de mayo creció 20.7%; junio, 16.6%; julio, 32.8%; mientras que agosto llegó a 17.7% y promedió un 11%.",laestrella.com.pa,economia
http://www.prensa.com/deportes/Entrenador-canotaje-accidente-trafico-Rio_0_4552794772.html,Entrenador alemán de canotaje muere tras accidente de tráfico en Río,"El entrenador alemán de canotaje slalom, Stefan Henze, murió este lunes tras quedar gravemente herido en un accidente de tráfico hace tres días en Río de Janeiro, informó la organización de los Juegos Olímpicos. De 35 años, excampeón mundial y medalla de plata en los Juegos de Atenas-2004, Henze murió en el hospital rodeado de familiares cercanos. Las banderas alemanas ondearán a media asta el martes en las instalaciones olímpicas en honor al fallecido entrenador, que sufrió el accidente a primeras horas del viernes cuando viajaba en un taxi en Río. Sufrió heridas en la cabeza que comprometieron su pronóstico vital, informaron entonces los médicos. Fue hospitalizado de urgencia y operado por especialistas en neurocirugía. ""Estamos infinitamente tristes. Las palabras no pueden describir lo que como equipo olímpico sentimos después de esta terrible pérdida"", declaró el presidente del comité olímpico alemán, Alfons Hoermann. La delegación alemana realizará una ceremonia en memoria de Henze en la ciudad olímpica este martes. Una declaración del Comité Olímpico Internacional señaló que ""lamenta la muerte de un verdadero olímpico"".",prensa.com,deportes
http://laestrella.com.pa/deportes/papel-mujeres-xvii-2013/23509545,Papel de las mujeres en los XVII JB 2013,"Conociendo la mentalidad de la dirigencia deportiva panameña, tanto pagada por el gobierno como la voluntaria de las federaciones y asociaciones deportivas, me atrevería a tomar una apuesta de doble sencillo contra una morisqueta que, como de costumbre, prevalecerá el conformismo exagerado de que ahora en los XVII JB 2013 ganamos 6 medallas de oro en vez de 2, y hemos ‘‘mejorado’’, y hay que celebrar, no así hacer un análisis de los deportes cuyos atletas fueron concentrados y fogueados, y tuvieron un bajo rendimiento. Al mismo tiempo, ignorar que en los deportes de marcas no solo valen las medallas, sino su significado para torneos futuros de un mayor nivel.Los lectores de este espacio saben el valor que le doy a los datos estadísticos, por lo que felicito al atleta Edgar por su medalla de oro en 50 metros pecho, y dos de plata en los 100 y 200 metros pecho, pero al mismo tiempo enciendo una ‘luz roja’, no tanto por su tiempo en los 50 metros, sino por los de los 100 y 200 metros pecho, que son los que valen para los JO de Brasil 2016, que fueron bien distantes de los de Jorge Murillo (Col), de 1.01.80 en los 100 metros pecho, contra el suyo de 1.02.50. En los 200 metros pecho, Murillo marcó 2.14.68, contra 2.19.02 de Crespo. Este atleta que es más joven que Crespo, estará en los XXII JCA y del Caribe 2014, en México.Otra atleta, Andrea Ferris, que ganó medalla de plata, en 800 metros y no bronce, opino por la ‘‘generosidad’’ o estrategia de Colombia, ya que no participó Muriel Coneo, sino en los 3,000 metros donde ganó la medalla de oro con una nueva marca de los JB, de 10:00.09, y Ferris ganó bronce con 10.03.21. En los 1,500 metros, el tiempo de Andrea de 4.15.22, contra los de Rosibel García (Col), que ganó oro con 4.09.75, y Muriel Coneo, de 4.09.79, es preocupante porque también enciende una ‘‘luz roja’’, para los JCA y del Caribe 2014, donde competirá Colombia. Viendo la actuación femenina en los XVII JB de 2013, reafirma lo que el Coctel recuerda después de cada Juego Regional, que el país que descuida su deporte femenino —e incluyo a Panamá— ganará pocas medallas de oro.Estos JB no fueron la excepción. Sustento: Se repartieron un total de 562 medallas de oro entre los once países participantes, y las mujeres aportaron un total de 245 preseas doradas, que representan un porcentaje de 44%. Por país fue como sigue: 1) de las 166 de oro de Colombia, 85 fueron de las mujeres, un 51%; 2) Venezuela 161 de oro, y 62 femeninas, un 29%; 3) Ecuador, 30 doradas del ‘‘sexo bello’’, de 66 medallas de oro, el 46%; 4) Perú 29 de oro de mujeres de un total de 61, que equivale al 48%; 5) Chile 44 de oro y 12 femeninas, porcentaje de 27%; 6) Guatemala: de 18 medallas de oro, 8 fueron de mujeres, un porcentaje de 44%; 7) Rep. Dominicana, 7 de las 18 doradas fueron ganadas por las damas, un porcentaje de 39%; 8) De 9 de oro de Paraguay, 4 fueron de las mujeres, 44 %; 9) Bolivia, 2 de sus 7 de oro fueron de mujeres, un 29%; 10) El Salvador, 4 de sus 5 de oro, fueron de mujeres, un 80%; 11) Panamá 2 de 6 de oro fueron de las damas, un 33%.Por Colombia las mujeres ganaron 15 de oro en pesas, 9 en atletismo, 9 en tiro con arco, y 6 en natación y en boliche. Por Venezuela ganaron 13 en natación, 5 tanto en atletismo como en gimnasia rítmica, y 4 en ciclismo pista. Por Ecuador las mujeres ganaron 5 en judo, y 4 en pesas. Por Perú las mujeres lograron 4 en atletismo, 4 en esquí acuático, y 3 en taekwondo. Chile 3 en canotaje, 2 en remo, y 2 en karate do. Guatemala, 3 de oro en tiro deportivo, y 2 en gimnasia artística. Rep. Dominicana, ganó 2 en taekwondo y 2 en karate do. Paraguay 2 en tenis. Bolivia 2 en billar, y Panamá 1 de oro femenina en atletismo y 1 en boxeo. Tomen nota de esto. Así es. COCTEL DEPORTIVO",laestrella.com.pa,deportes
http://laestrella.com.pa/economia/aumenta-exportacion/23729627,Aumenta exportación,"ArgentinaLas exportaciones de carne avícola de Argentina treparon un 48% durante el 2008, a 281.4 millones de dólares, desde los 189.6 millones de 2007, dijo el Gobierno. Las ventas externas crecieron un 29%, a 189,tt004 toneladas, según el Servicio Nacional de Sanidad y Calidad Agroalimentaria.",laestrella.com.pa,economia
http://laestrella.com.pa/deportes/beisbol/yanquis-quedan-sabathia/23895966,Los Yanquis se quedan sin Sabathia,"El lanzador zurdo estelar de los Yanquis de Nueva York, CC Sabathia, dejará el equipo para ingresar en un centro de rehabilitación de alcoholismo y no jugará más esta temporada. El anuncio fue hecho por el propio Sabathia un día después que concluyese la temporada regular y en la que los Yanquis alcanzaron un boleto de comodín de la Liga Americana y el martes definirán al ganador cuando se enfrenten a los Astros de Houston, en su campo del Yankee Stadium, de Nueva York.""Hoy ingreso a un centro de rehabilitación por alcohol para recibir el cuidado y ayuda profesionales que necesito en la superación de la enfermedad que padezco"", declaró Sabathia en un comunicado dado a conocer por la organización de los Yanquis. El zurdo estelar, que no ha tenido su mejor temporada, la concluyó con marca perdedora de 6-10 y 4,73 de promedio de efectividad, también estuvo afectado por todo tipo de lesiones.""Amo el béisbol y quiero como hermanos a mis compañeros. También estoy consciente de que me ausento en un momento en que todos debemos estar unidos para tratar de llegar a la Serie Mundial. Me duele profundamente hacer esto ahora, pero me lo debo a mí mismo y a mi familia el curarme. Quiero controlar mi enfermedad y quiero ser mejor hombre, padre y jugador"", subraya Sabathia en el comunicado. ""Quiero darle las gracias a la organización de los Yanquis de Nueva York por su comprensión y su apoyo, que me dan la fuerza que me ha permitido seguir adelante en esta decisión con la mente despejada"". ""Por más difícil que haya sido compartir esta decisión públicamente, no quiero huir ni esconderme. Pero por ahora, por favor respeten la necesidad de privacidad de mi familia mientras superemos este reto juntos"". ""Ser un adulto significa ser responsable. Ser un jugador de béisbol significa que los otros te admiran. Deseo que mis hijos y otros que hayan sido mis admiradores a través de los años sepan que no estoy por encima de pedir ayuda. Quiero tener la frente en alto, un corazón lleno y volver a ser la clase de persona de la que pueda estar orgulloso. Eso es exactamente lo que voy a hacer"". ""Anticipo con gusto estar en el terreno la próxima temporada, disputando el deporte que me trae tanta felicidad"", concluye Sabathia su comunicado. Sabathia, de 35 años, 15 temporadas en las Grandes Ligas, percibirá durante el 2015 un salario de 24,3 millones de dólares.",laestrella.com.pa,deportes
http://www.prensa.com/deportes/Eagles-despiden-entrenador-Chip-Kelly_0_4381061992.html,Eagles despiden a entrenador Chip Kelly,"Los Eagles de Filadelfia destituyeron a su entrenador Chip Kelly, a un partido de que concluyera su tercera temporada con el equipo, que se quedó fuera de los playoff por segundo año consecutivo. Kelly fue despedido el martes por la noche, a poco de que termine una decepcionante temporada que comenzó con expectativas de llegar al Super Bowl. Los Eagles tienen una foja de 6-9, luego de ostentar récords de 10-6 en cada una de las dos primeras campañas de Kelly, y quedaron eliminados en la disputa por un boleto de postemporada el sábado, cuando cayeron ante Washington. Mediante un comunicado de apenas un renglón, el director general del equipo Jeffrey Lurie agradeció la contribución de Kelly, a quien le deseó éxito en sus proyectos. Los Eagles se perdieron la postemporada en 2014, tras un comienzo con 9-3. En los últimos 19 partidos bajo las órdenes de Kelly, el equipo tuvo un récord de 7-12. Lurie dijo a los fanáticos en un correo electrónico que había tomado la decisión luego de ""evaluar los diversos factores involucrados en el desempeño del equipo"". Asimismo, los Eagles destituyeron a Ed Marynowitz, quien era vicepresidente de personal deportivo. Tom Donahoe, ejecutivo de la NFL durante años, tomará el puesto de director sénior de personal deportivo. Kelly tomó el control de todas las decisiones relacionadas con la contratación y transferencia de jugadores en el receso previo a esta campaña, tras ganar una lucha de poder con Howie Roseman, quien era el gerente general. Pero tomó una serie de decisiones que desmantelaron a un equipo ganador, y varias de las medidas resultaron contraproducentes. Desde marzo de 2014, Kelly dio de baja al receptor DeSean Jackson, tres veces elegido para el Pro Bowl; cedió en un canje al corredor LeSean McCoy, no buscó renovar el contrato del receiver estelar Jeremy Maclin; puso fin a la relación laboral con el guard Evan Mathis; realizó un cambio mediante el que se deshizo del quarterback Nick Foles y de una selección en la segunda ronda del draft de 2016, para obtener a Sam Bradford. Asimismo, desembolsó mucho dinero en el mercado de agentes libres por el corredor DeMarco Murray y por el cornerback Byron Maxwell. Ninguno de los dos ha tenido el desempeño esperado. Kelly firmó un convenio con Tim Tebow, pero lo dio de baja después de que ganó la competencia por el puesto de tercer quarterback. Kelly ocupó el lugar de Andy Reid y guió a los Eagles a un título de la División Este de la Conferencia Nacional en 2013, un año después de que tuvieron una pésima foja de 4-12. Los Eagles se perdieron la postemporada en 2014, tras un comienzo con 9-3. En los últimos 19 partidos bajo las órdenes de Kelly, el equipo tuvo un récord de 7-12.",prensa.com,deportes
http://laestrella.com.pa/economia/moodys-degrada-bancos/23584932,Moody’s degrada a bancos,"EUROPA. La agencia de calificación financiera Moody’s rebajó el miércoles de un escalón la nota de los bancos franceses Société Générale y Crédit Agricole S.A., pero mantuvo estable la de BNP Paribas, indicó un comunicado. La nota de Crédit Agricole SA pasa de ‘Aa1’ a ‘Aa2’, debido a su exposición en Grecia, y la de Société Générale de ‘Aa2’ a ‘Aa3’, a raíz de la reevaluación de la ayuda que el banco podría recibir del estado en el caso de una crisis grave, indicó un comunicado de Moody’s. En cambio, Moody’s no modificó la nota del banco BNP paribas, que continúa bajo vigilancia negativa, lo que significa que no está a resguardo de una degradación.",laestrella.com.pa,economia
http://impresa.prensa.com/deportes/alero-flag-football_0_4396810292.html,Un alero en el ‘flag football’,"Franklin Tapia Garay jugó durante seis años baloncesto en el equipo del colegio La Salle. Ya graduado y a poco de comenzar en la universidad sus estudios en logística, nuestra estrella de la semana encontró en el flag football una nueva disciplina deportiva. Alero o armador, Tapia tuvo en su última temporada del baloncesto escolar un calendario que incluyó participaciones en los torneos de Lidecopa, Kiwanis y Copa Cable & Wireless. Los mejores resultados de su colegio fueron en este último torneo, donde el quinteto de La Salle llegó hasta los cuartos de final, luego de clasificar tercero en la fase de grupos. Durante esta temporada, Tapia destacó con 28 asistencias, 62 rebotes y 15 robos. Su actuación le mereció formar parte de la selección Panamá B que participó en los IV Juegos Juveniles Nacionales, realizados en la ciudad de Panamá en el mes de agosto. “De ahí fue donde más aprendí, nunca había tenido la oportunidad de participar en una selección y, para mí, fue un gran logro”, comentó Franklin sobre esta experiencia. Como basquetbolista, nuestra Estrella Deportiva de la semana considera que es bueno dando asistencias, rebotes y, en su tiro de media distancia, confiesa que aún debe mejorar su brazo derecho y saber controlar mejor el juego, elemento fundamental para un armador. La impaciencia en el tabloncillo le ha pasado factura en algunas ocasiones. “He tenido esas faltas en las que por no saber lo que está pasando en el juego, hemos perdido. Gracias a eso he aprendido siempre a estar calmado, pensar antes de actuar y buscar la manera de tranquilizar al resto de los jugadores”, asegura Tapia. Mucho de lo que sabe de baloncesto se lo debe, según nos comenta, a sus entrenadores Víctor Macías y Adriano Macías. Con el primero estuvo en sus primeros años en el colegio La Salle y hasta la categoría Sub-14, luego pasó a las órdenes de Adrián, quien le enseñó“más a fondo” su posición. Del baloncesto le gusta que es un juego en equipo, en el que todos tienen que dar lo mejor de sí y la clave está en la comunicación para saber qué está bien y qué está mal. Para él, la diferencia entre ambos deportes radica en la oportunidad para enmendar las fallas. “En el baloncesto tienes más chance de reparar un error, o sea que si te quitan la bola puedes defender y hacer algo. En el flag solo tienes un chance y si no lo aprovechas lo más seguro es que vas para afuera por el resto del juego”. Debut con los Razorbacks El flag football fue el gran descubrimiento para Franklin en 2015. Un deporte que solo había practicado cuando tenía 12 años durante un mes, es ahora otra de las aficiones de nuestra Estrella Deportiva de la semana. Razorbacks de la Panamá Flag League (PFL) fue el conjunto que le dio la oportunidad de iniciar en esta disciplina. “Estaba jugando (baloncesto) en Las Mercedes, y un amigo me preguntó si quería jugar en el equipo. A los dos días comencé a practicar, no sabía nada, pasé mi pena”. Ocupando la posición de receptor, Tapia y los Razorbacks no tuvieron un buen inicio de temporada en la liga, perdiendo sus primeros tres encuentros. Luego, y tras intensos entrenamientos, el equipo logró integrarse y conseguir los resultados que le permitieron clasificar a los playoff en el quinto lugar de su conferencia. “En los últimos tres juegos se puede decir que empezó ese proceso de ir creciendo como equipo. Vi un cambio en la ofensiva, ya que metimos más de 20 puntos por juego y la defensa hizo su trabajo como siempre”, acotó Tapia. Los Razorbacks obtienen el triunfo en el juego de comodín ante los Alley Cats, con una única anotación de Tapia. Ya en la ronda divisional, el conjunto cayó en su encuentro ante los Horned Frogs. En su temporada debut, Tapia anotó 3 touchdowns y realizó 19 recepciones. “En este año aprendí el 80% de las cosas para ser un buen receiver”, destacó Franklin. Lo que se viene Además de comenzar sus estudios en la Universidad Santa María la Antigua (USMA), Tapia tiene en mente cumplir con un cronograma deportivo que incluye torneos en ambas disciplinas. Respecto al flag football, espera comenzar en tres meses la categoría Sub-23 de la PFL. En lo que se refiere al baloncesto, próximamente iniciará su participación en torneos interbarriales en las categorías juvenil y mayor. A mediano plazo, Tapia hará las pruebas para ingresar al equipo de su universidad y poder defender sus nuevos colores en distintos torneos. A largo plazo, la meta de nuestra Estrella Deportiva es poder formar parte de alguno de los equipos que juegan en la Liga Profesional de Baloncesto de Panamá.",prensa.com,deportes
http://www.prensa.com/economia/Panama-dificiles-impuestos-Banco-Mundial_0_4333066804.html,Panamá es uno de los países más difíciles del mundo para pagar impuestos: Banco Mundial,"Panamá cayó tres posiciones en el ranking Doing Business 2016 del Banco Mundial, índice que mide la facilidad para hacer negocios en 189 países, especialmente para pequeñas y medianas empresas. De acuerdo con el documento publicado hoy, el país pasó de la posición 66 el año pasado, a la 69 este año.En el continente americano, por encima de Panamá, se encuentra México (38), Perú (50), Colombia (54), Costa Rica (58).Las economías con la más baja clasificación en la región son: República Bolivariana de Venezuela (186), Haití (182) y Bolivia (157).En el ranking el Banco Mundial destaca que Panamá bajó en todos los rangos medidos: facilidad para iniciar un negocio, facilidad para obtener permisos de construcción y registro de la propiedad intelectual.Sin embargo el peor rango evaluado sigue siendo la complejidad para pagar impuestos en donde Panamá quedó en la posición 166 de 189 países evaluados.Para ver el reporte completo, haga clic aquí. Expandir Imagen Panamá es uno de los países más difíciles del mundo para pagar impuestos: Banco Mundial",prensa.com,economia
